subscription_id,user_id,subscription_start_date,plan_tier,monthly_revenue,billing_cycle,is_active
S003900,U010119,2024-02-17,Pro,14.99,Annual,False
S003901,U010121,2025-08-19,Family,19.99,Monthly,False
S003902,U010124,2025-10-09,Family,29.99,Annual,False
S003903,U010132,2025-07-09,Pro,12.99,Annual,False
S003904,U010133,2024-07-05,Pro,19.99,Monthly,True
S003905,U010134,2024-05-26,Pro,14.99,Monthly,True
S003906,U010136,2024-12-01,Pro,19.99,Monthly,False
S003907,U010139,2024-11-17,Pro,14.99,Monthly,True
S003908,U010142,2024-06-16,Pro,12.99,Monthly,False
S003909,U010144,2025-09-10,Family,29.99,Monthly,False
S003910,U010147,2024-12-11,Family,19.99,Monthly,True
S003911,U010151,2025-06-09,Pro,19.99,Annual,False
S003912,U010156,2024-04-08,Family,24.99,Monthly,True
S003913,U010162,2025-08-11,Pro,14.99,Annual,True
S003914,U010164,2025-01-09,Pro,14.99,Monthly,False
S003915,U010168,2024-06-16,Pro,12.99,Monthly,True
S003916,U010171,2025-11-14,Family,19.99,Monthly,True
S003917,U010172,2025-05-16,Family,29.99,Annual,True
S003918,U010177,2025-01-04,Family,29.99,Monthly,True
S003919,U010182,2025-03-10,Pro,14.99,Monthly,False
S003920,U010186,2025-01-02,Pro,12.99,Monthly,False
S003921,U010187,2025-08-08,Pro,14.99,Monthly,False
S003922,U010189,2025-12-05,Pro,14.99,Annual,True
S003923,U010190,2025-04-18,Pro,14.99,Annual,False
S003924,U010193,2024-04-21,Pro,14.99,Monthly,False
S003925,U010197,2025-09-02,Pro,19.99,Monthly,False
S003926,U010198,2025-11-11,Pro,12.99,Monthly,True
S003927,U010204,2025-11-15,Family,19.99,Annual,True
S003928,U010206,2024-04-05,Family,24.99,Monthly,True
S003929,U010210,2025-09-16,Pro,12.99,Monthly,True
S003930,U010212,2025-08-22,Family,29.99,Monthly,False
S003931,U010218,2024-05-18,Pro,14.99,Monthly,True
S003932,U010219,2025-12-11,Pro,19.99,Monthly,False
S003933,U010220,2025-07-16,Pro,19.99,Monthly,False
S003934,U010224,2024-08-14,Pro,14.99,Monthly,True
S003935,U010226,2026-01-18,Family,19.99,Annual,False
S003936,U010227,2025-08-25,Pro,12.99,Monthly,False
S003937,U010228,2025-04-25,Family,24.99,Monthly,True
S003938,U010230,2025-08-02,Family,19.99,Annual,False
S003939,U010233,2025-03-05,Family,29.99,Annual,False
S003940,U010234,2025-09-24,Family,29.99,Monthly,True
S003941,U010236,2025-06-04,Family,19.99,Monthly,False
S003942,U010237,2024-02-02,Pro,12.99,Annual,True
S003943,U010240,2024-08-13,Family,24.99,Monthly,False
S003944,U010241,2025-03-18,Pro,14.99,Monthly,True
S003945,U010242,2024-02-23,Pro,12.99,Annual,True
S003946,U010243,2025-07-11,Pro,19.99,Monthly,True
S003947,U010245,2025-03-08,Pro,12.99,Monthly,True
S003948,U010248,2024-05-30,Pro,14.99,Monthly,False
S003949,U010249,2024-05-18,Pro,19.99,Monthly,False
S003950,U010252,2024-11-27,Pro,14.99,Monthly,True
S003951,U010256,2024-04-17,Family,29.99,Monthly,True
S003952,U010260,2025-12-17,Family,29.99,Monthly,True
S003953,U010265,2024-08-03,Family,29.99,Monthly,True
S003954,U010267,2026-02-04,Pro,14.99,Annual,False
S003955,U010270,2025-02-16,Family,29.99,Monthly,True
S003956,U010274,2025-03-20,Family,24.99,Monthly,True
S003957,U010277,2025-02-11,Pro,14.99,Annual,False
S003958,U010278,2024-06-10,Family,19.99,Monthly,False
S003959,U010281,2024-09-14,Pro,14.99,Annual,True
S003960,U010284,2024-09-28,Family,24.99,Annual,False
S003961,U010286,2025-06-26,Pro,19.99,Annual,True
S003962,U010287,2025-06-28,Pro,12.99,Annual,False
S003963,U010294,2025-08-17,Family,19.99,Monthly,False
S003964,U010297,2025-06-07,Family,19.99,Monthly,True
S003965,U010298,2024-02-21,Pro,12.99,Annual,True
S003966,U010302,2024-02-11,Pro,12.99,Monthly,True
S003967,U010303,2024-10-14,Family,19.99,Monthly,False
S003968,U010304,2025-08-28,Pro,12.99,Monthly,False
S003969,U010313,2025-09-03,Family,19.99,Monthly,True
S003970,U010315,2025-04-26,Pro,14.99,Monthly,False
S003971,U010319,2024-09-04,Pro,12.99,Monthly,False
S003972,U010323,2024-07-24,Pro,19.99,Monthly,False
S003973,U010324,2024-10-06,Pro,14.99,Monthly,False
S003974,U010325,2025-07-23,Pro,14.99,Monthly,True
S003975,U010326,2025-04-03,Pro,19.99,Monthly,True
S003976,U010327,2025-08-10,Pro,19.99,Monthly,True
S003977,U010329,2024-03-22,Pro,19.99,Monthly,False
S003978,U010335,2024-07-03,Pro,19.99,Monthly,False
S003979,U010342,2025-12-14,Pro,14.99,Annual,False
S003980,U010345,2025-11-01,Family,24.99,Monthly,True
S003981,U010346,2024-09-08,Family,24.99,Monthly,False
S003982,U010347,2025-09-11,Pro,14.99,Annual,True
S003983,U010351,2024-07-02,Pro,14.99,Annual,False
S003984,U010353,2025-08-27,Pro,14.99,Monthly,False
S003985,U010356,2024-04-23,Family,19.99,Annual,True
S003986,U010357,2025-02-27,Family,19.99,Monthly,True
S003987,U010360,2024-06-20,Pro,14.99,Annual,True
S003988,U010365,2025-10-02,Pro,19.99,Monthly,False
S003989,U010366,2025-06-14,Pro,14.99,Monthly,False
S003990,U010368,2025-12-13,Pro,19.99,Monthly,False
S003991,U010372,2026-01-17,Pro,19.99,Monthly,True
S003992,U010375,2024-09-23,Pro,14.99,Monthly,False
S003993,U010376,2025-12-10,Family,19.99,Annual,False
S003994,U010385,2024-05-29,Family,24.99,Monthly,False
S003995,U010390,2024-01-17,Pro,19.99,Monthly,False
S003996,U010392,2025-12-13,Pro,14.99,Monthly,False
S003997,U010394,2025-04-04,Pro,14.99,Monthly,True
S003998,U010396,2026-01-10,Pro,19.99,Monthly,True
S003999,U010397,2026-01-26,Pro,14.99,Monthly,False
S004000,U010398,2025-06-12,Family,24.99,Annual,True
S004001,U010400,2025-07-18,Family,29.99,Monthly,True
S004002,U010401,2024-04-09,Family,29.99,Monthly,False
S004003,U010402,2025-11-13,Pro,14.99,Monthly,True
S004004,U010406,2024-02-22,Family,24.99,Annual,False
S004005,U010408,2025-04-19,Pro,12.99,Monthly,False
S004006,U010410,2024-06-04,Pro,12.99,Monthly,False
S004007,U010418,2024-02-19,Pro,19.99,Monthly,True
S004008,U010421,2025-02-18,Pro,12.99,Annual,False
S004009,U010422,2024-08-04,Pro,19.99,Monthly,False
S004010,U010426,2024-02-27,Family,24.99,Monthly,False
S004011,U010428,2025-12-28,Pro,14.99,Monthly,False
S004012,U010431,2024-07-26,Pro,14.99,Monthly,True
S004013,U010432,2024-05-07,Family,24.99,Annual,False
S004014,U010434,2025-11-03,Pro,19.99,Annual,True
S004015,U010437,2024-09-12,Pro,19.99,Monthly,True
S004016,U010438,2025-06-10,Family,29.99,Annual,True
S004017,U010441,2024-11-08,Pro,14.99,Monthly,True
S004018,U010443,2026-01-03,Family,29.99,Monthly,True
S004019,U010445,2025-10-04,Pro,12.99,Annual,False
S004020,U010449,2025-11-09,Pro,19.99,Monthly,True
S004021,U010458,2024-08-10,Family,19.99,Annual,False
S004022,U010461,2025-12-02,Family,24.99,Monthly,False
S004023,U010464,2025-08-17,Family,19.99,Monthly,True
S004024,U010465,2024-07-30,Pro,14.99,Monthly,True
S004025,U010467,2025-09-20,Pro,14.99,Monthly,True
S004026,U010468,2024-05-28,Pro,14.99,Monthly,False
S004027,U010469,2024-04-13,Family,24.99,Monthly,False
S004028,U010471,2024-10-04,Pro,14.99,Annual,False
S004029,U010473,2024-09-27,Pro,14.99,Monthly,False
S004030,U010474,2025-07-12,Pro,14.99,Annual,False
S004031,U010478,2024-02-11,Pro,19.99,Monthly,True
S004032,U010480,2025-12-21,Pro,19.99,Monthly,False
S004033,U010483,2024-10-05,Family,19.99,Monthly,True
S004034,U010484,2025-12-15,Pro,14.99,Monthly,True
S004035,U010487,2024-01-16,Pro,12.99,Monthly,True
S004036,U010489,2025-11-30,Pro,14.99,Annual,False
S004037,U010494,2025-04-01,Family,29.99,Monthly,False
S004038,U010500,2025-05-11,Pro,14.99,Monthly,True
S004039,U010502,2025-01-28,Pro,14.99,Monthly,False
S004040,U010503,2025-07-08,Pro,14.99,Monthly,True
S004041,U010504,2024-03-18,Family,29.99,Monthly,False
S004042,U010509,2025-07-10,Pro,14.99,Monthly,True
S004043,U010511,2024-12-15,Pro,12.99,Monthly,False
S004044,U010512,2024-01-25,Family,29.99,Monthly,True
S004045,U010516,2024-04-11,Pro,14.99,Annual,False
S004046,U010517,2025-09-11,Family,24.99,Annual,True
S004047,U010524,2024-08-27,Pro,19.99,Annual,False
S004048,U010525,2024-07-16,Pro,12.99,Annual,True
S004049,U010527,2024-12-13,Pro,14.99,Monthly,False
S004050,U010532,2024-02-16,Family,29.99,Monthly,True
S004051,U010534,2025-03-27,Pro,12.99,Annual,True
S004052,U010535,2024-02-25,Pro,12.99,Monthly,False
S004053,U010537,2025-11-06,Pro,19.99,Monthly,False
S004054,U010540,2024-10-17,Pro,19.99,Monthly,False
S004055,U010541,2024-05-30,Pro,12.99,Monthly,True
S004056,U010548,2024-09-10,Pro,12.99,Monthly,True
S004057,U010550,2025-10-07,Pro,19.99,Annual,False
S004058,U010551,2025-11-05,Family,24.99,Monthly,False
S004059,U010552,2025-04-11,Pro,14.99,Annual,False
S004060,U010558,2024-04-15,Pro,14.99,Monthly,False
S004061,U010561,2025-02-04,Pro,19.99,Monthly,True
S004062,U010568,2024-03-21,Family,29.99,Annual,True
S004063,U010570,2025-10-10,Pro,14.99,Monthly,False
S004064,U010572,2025-04-26,Pro,12.99,Annual,True
S004065,U010576,2024-03-21,Pro,12.99,Monthly,True
S004066,U010579,2024-11-29,Pro,19.99,Monthly,True
S004067,U010580,2025-02-27,Family,29.99,Monthly,True
S004068,U010581,2025-02-25,Pro,14.99,Annual,False
S004069,U010583,2025-10-27,Pro,19.99,Monthly,False
S004070,U010584,2025-04-05,Pro,14.99,Monthly,True
S004071,U010585,2024-09-04,Pro,14.99,Annual,True
S004072,U010587,2025-11-20,Family,29.99,Monthly,True
S004073,U010589,2024-02-01,Pro,14.99,Monthly,True
S004074,U010591,2025-02-18,Family,24.99,Monthly,True
S004075,U010592,2025-05-02,Pro,19.99,Monthly,True
S004076,U010594,2025-10-07,Pro,14.99,Monthly,True
S004077,U010597,2024-12-27,Pro,14.99,Monthly,True
S004078,U010599,2025-12-12,Pro,14.99,Annual,False
S004079,U010602,2025-07-03,Family,19.99,Monthly,True
S004080,U010603,2025-01-09,Pro,12.99,Monthly,False
S004081,U010606,2024-05-27,Pro,19.99,Annual,False
S004082,U010608,2024-02-05,Pro,14.99,Monthly,False
S004083,U010609,2025-10-04,Pro,14.99,Monthly,False
S004084,U010616,2025-10-29,Pro,12.99,Monthly,False
S004085,U010617,2025-07-04,Pro,14.99,Monthly,True
S004086,U010619,2025-01-27,Pro,14.99,Monthly,True
S004087,U010629,2024-06-05,Family,24.99,Monthly,False
S004088,U010632,2025-04-14,Family,19.99,Monthly,False
S004089,U010634,2025-11-23,Family,24.99,Monthly,True
S004090,U010635,2025-02-03,Family,19.99,Annual,True
S004091,U010637,2025-09-25,Pro,14.99,Monthly,True
S004092,U010639,2024-06-18,Pro,19.99,Monthly,False
S004093,U010640,2024-07-12,Pro,14.99,Monthly,False
S004094,U010641,2025-05-21,Family,24.99,Monthly,False
S004095,U010642,2024-11-21,Pro,19.99,Monthly,False
S004096,U010643,2025-10-12,Pro,14.99,Monthly,True
S004097,U010647,2024-02-10,Family,24.99,Monthly,True
S004098,U010651,2025-12-24,Pro,19.99,Annual,False
S004099,U010652,2024-06-12,Pro,14.99,Monthly,True
S004100,U010654,2024-10-03,Pro,12.99,Monthly,True
S004101,U010660,2024-08-09,Pro,14.99,Monthly,True
S004102,U010662,2025-11-04,Family,19.99,Monthly,True
S004103,U010663,2024-08-06,Pro,19.99,Annual,False
S004104,U010665,2025-01-19,Family,29.99,Monthly,False
S004105,U010668,2025-05-31,Pro,14.99,Monthly,False
S004106,U010670,2025-12-26,Pro,14.99,Monthly,False
S004107,U010673,2026-01-11,Pro,12.99,Monthly,False
S004108,U010677,2024-12-17,Pro,14.99,Monthly,True
S004109,U010679,2024-11-12,Pro,14.99,Monthly,False
S004110,U010682,2024-07-24,Family,24.99,Monthly,True
S004111,U010684,2025-05-01,Pro,12.99,Monthly,True
S004112,U010687,2024-09-02,Family,29.99,Monthly,False
S004113,U010689,2025-11-17,Family,29.99,Monthly,True
S004114,U010690,2024-09-17,Family,19.99,Monthly,True
S004115,U010691,2026-01-03,Pro,14.99,Monthly,True
S004116,U010692,2024-09-24,Pro,14.99,Monthly,True
S004117,U010695,2024-08-23,Family,29.99,Monthly,False
S004118,U010696,2024-09-25,Family,24.99,Monthly,True
S004119,U010697,2025-06-01,Pro,14.99,Monthly,False
S004120,U010700,2024-08-28,Pro,19.99,Monthly,True
S004121,U010702,2024-07-18,Family,29.99,Annual,False
S004122,U010703,2024-01-27,Family,29.99,Monthly,True
S004123,U010704,2025-01-26,Pro,14.99,Annual,False
S004124,U010707,2025-01-28,Family,29.99,Annual,True
S004125,U010708,2024-02-13,Family,29.99,Monthly,False
S004126,U010709,2025-08-05,Pro,14.99,Monthly,True
S004127,U010710,2024-05-29,Pro,14.99,Annual,False
S004128,U010716,2025-09-26,Pro,14.99,Monthly,False
S004129,U010720,2024-08-05,Pro,14.99,Monthly,True
S004130,U010728,2025-08-19,Family,24.99,Annual,True
S004131,U010731,2024-07-31,Pro,19.99,Monthly,True
S004132,U010735,2024-05-07,Family,24.99,Monthly,True
S004133,U010736,2024-02-24,Pro,14.99,Monthly,True
S004134,U010738,2024-06-20,Family,24.99,Annual,False
S004135,U010739,2025-02-09,Family,19.99,Monthly,False
S004136,U010741,2024-05-07,Pro,19.99,Monthly,True
S004137,U010748,2025-02-18,Pro,19.99,Annual,True
S004138,U010751,2025-07-06,Family,29.99,Monthly,True
S004139,U010758,2024-05-27,Family,24.99,Monthly,True
S004140,U010760,2024-07-25,Pro,19.99,Monthly,True
S004141,U010769,2024-10-03,Pro,19.99,Monthly,True
S004142,U010773,2024-08-17,Family,24.99,Monthly,True
S004143,U010774,2025-07-19,Pro,14.99,Monthly,False
S004144,U010775,2024-11-11,Family,19.99,Monthly,True
S004145,U010777,2024-12-17,Family,19.99,Monthly,False
S004146,U010778,2024-10-21,Pro,12.99,Monthly,True
S004147,U010780,2025-10-30,Pro,14.99,Annual,True
S004148,U010782,2024-06-07,Pro,19.99,Annual,False
S004149,U010784,2025-09-19,Pro,12.99,Annual,True
S004150,U010786,2024-08-20,Pro,19.99,Monthly,True
S004151,U010789,2025-11-27,Pro,14.99,Annual,False
S004152,U010790,2025-10-13,Family,19.99,Monthly,True
S004153,U010793,2025-07-07,Pro,14.99,Annual,False
S004154,U010797,2025-03-01,Pro,14.99,Monthly,True
S004155,U010798,2025-07-01,Pro,12.99,Annual,True
S004156,U010801,2024-07-16,Family,29.99,Monthly,False
S004157,U010804,2025-02-08,Family,24.99,Monthly,True
S004158,U010805,2025-07-26,Pro,19.99,Monthly,False
S004159,U010807,2025-06-11,Family,29.99,Monthly,True
S004160,U010808,2025-06-29,Pro,19.99,Monthly,True
S004161,U010809,2025-05-08,Pro,12.99,Monthly,False
S004162,U010811,2025-09-19,Family,19.99,Monthly,True
S004163,U010817,2024-08-23,Pro,14.99,Monthly,False
S004164,U010818,2024-09-18,Family,24.99,Monthly,False
S004165,U010819,2024-08-17,Pro,14.99,Monthly,False
S004166,U010821,2024-09-15,Pro,14.99,Monthly,True
S004167,U010822,2025-03-18,Pro,19.99,Monthly,True
S004168,U010823,2024-09-03,Pro,14.99,Monthly,False
S004169,U010824,2024-12-12,Family,29.99,Annual,True
S004170,U010826,2025-02-15,Family,29.99,Monthly,False
S004171,U010827,2025-09-17,Pro,19.99,Monthly,True
S004172,U010830,2024-10-03,Pro,19.99,Annual,True
S004173,U010831,2025-08-18,Family,24.99,Monthly,True
S004174,U010834,2024-04-14,Family,19.99,Annual,True
S004175,U010835,2024-11-26,Pro,12.99,Monthly,True
S004176,U010836,2025-04-23,Family,24.99,Monthly,True
S004177,U010837,2025-07-13,Pro,14.99,Annual,True
S004178,U010838,2025-01-15,Family,29.99,Annual,True
S004179,U010839,2024-09-01,Pro,14.99,Annual,True
S004180,U010840,2025-09-12,Family,19.99,Monthly,True
S004181,U010841,2024-03-09,Family,24.99,Monthly,False
S004182,U010842,2025-05-08,Pro,19.99,Monthly,True
S004183,U010848,2025-05-23,Family,29.99,Annual,True
S004184,U010849,2025-04-22,Family,24.99,Annual,False
S004185,U010851,2025-01-30,Pro,19.99,Annual,False
S004186,U010853,2024-12-26,Pro,19.99,Monthly,True
S004187,U010857,2024-07-24,Pro,14.99,Monthly,True
S004188,U010858,2025-04-18,Pro,14.99,Monthly,True
S004189,U010859,2024-09-09,Family,19.99,Annual,False
S004190,U010860,2024-10-29,Pro,14.99,Monthly,False
S004191,U010865,2024-11-15,Family,29.99,Monthly,False
S004192,U010868,2025-08-23,Pro,19.99,Monthly,True
S004193,U010875,2024-04-15,Family,24.99,Monthly,False
S004194,U010878,2025-08-20,Pro,14.99,Monthly,False
S004195,U010883,2024-12-18,Pro,14.99,Annual,False
S004196,U010885,2024-11-30,Pro,19.99,Annual,False
S004197,U010886,2025-12-15,Pro,14.99,Monthly,True
S004198,U010889,2026-01-16,Pro,14.99,Monthly,True
S004199,U010890,2025-10-12,Pro,14.99,Monthly,True
S004200,U010894,2024-01-22,Family,29.99,Annual,True
S004201,U010899,2025-03-03,Pro,14.99,Annual,True
S004202,U010901,2025-11-13,Pro,12.99,Monthly,False
S004203,U010904,2025-11-17,Pro,12.99,Annual,True
S004204,U010906,2024-06-28,Pro,19.99,Monthly,False
S004205,U010908,2024-09-12,Family,19.99,Monthly,True
S004206,U010910,2024-09-03,Pro,14.99,Monthly,False
S004207,U010912,2024-09-23,Pro,19.99,Annual,True
S004208,U010914,2025-10-02,Pro,19.99,Annual,False
S004209,U010915,2025-08-07,Pro,14.99,Monthly,True
S004210,U010916,2025-05-18,Pro,14.99,Annual,True
S004211,U010920,2024-12-21,Family,29.99,Monthly,True
S004212,U010924,2025-03-30,Pro,19.99,Monthly,False
S004213,U010925,2024-08-29,Pro,12.99,Monthly,True
S004214,U010929,2024-02-18,Pro,19.99,Monthly,True
S004215,U010933,2024-06-02,Pro,12.99,Monthly,True
S004216,U010939,2025-01-03,Pro,12.99,Annual,True
S004217,U010943,2025-12-25,Pro,12.99,Monthly,False
S004218,U010945,2025-12-24,Pro,19.99,Annual,True
S004219,U010952,2024-02-29,Family,24.99,Monthly,False
S004220,U010953,2024-06-11,Pro,19.99,Monthly,False
S004221,U010954,2024-07-08,Family,19.99,Monthly,False
S004222,U010961,2025-02-16,Pro,19.99,Monthly,True
S004223,U010963,2024-08-26,Pro,14.99,Annual,False
S004224,U010968,2024-08-13,Pro,12.99,Monthly,True
S004225,U010969,2025-06-09,Pro,12.99,Monthly,False
S004226,U010973,2025-05-01,Family,29.99,Monthly,False
S004227,U010975,2024-12-04,Pro,12.99,Annual,True
S004228,U010984,2025-09-28,Pro,19.99,Annual,True
S004229,U010985,2025-06-13,Family,24.99,Annual,True
S004230,U010989,2024-03-21,Family,19.99,Monthly,False
S004231,U010994,2024-11-03,Pro,14.99,Monthly,True
S004232,U010996,2025-07-28,Family,19.99,Monthly,True
S004233,U010998,2025-05-11,Family,29.99,Monthly,True
S004234,U011000,2025-01-29,Pro,19.99,Monthly,False
S004235,U011007,2024-07-10,Pro,14.99,Monthly,True
S004236,U011010,2025-07-16,Family,24.99,Monthly,False
S004237,U011012,2025-06-13,Pro,14.99,Annual,False
S004238,U011013,2024-03-31,Pro,12.99,Monthly,False
S004239,U011016,2024-06-22,Pro,19.99,Annual,True
S004240,U011017,2024-08-20,Pro,19.99,Monthly,False
S004241,U011018,2024-11-28,Family,24.99,Monthly,True
S004242,U011019,2025-04-06,Pro,19.99,Monthly,False
S004243,U011021,2025-12-08,Pro,14.99,Monthly,False
S004244,U011022,2025-05-17,Pro,14.99,Monthly,True
S004245,U011025,2025-08-25,Family,29.99,Monthly,True
S004246,U011027,2025-09-03,Family,19.99,Monthly,False
S004247,U011035,2024-06-15,Family,24.99,Monthly,True
S004248,U011039,2025-09-25,Family,29.99,Monthly,True
S004249,U011040,2024-10-06,Pro,14.99,Monthly,False
S004250,U011041,2025-07-03,Pro,19.99,Monthly,True
S004251,U011044,2025-06-05,Pro,12.99,Monthly,True
S004252,U011047,2025-09-04,Pro,12.99,Monthly,True
S004253,U011053,2025-01-22,Family,19.99,Monthly,False
S004254,U011054,2026-01-02,Pro,14.99,Monthly,True
S004255,U011060,2025-03-28,Pro,14.99,Monthly,False
S004256,U011061,2024-10-01,Pro,19.99,Monthly,False
S004257,U011063,2025-10-28,Family,24.99,Monthly,True
S004258,U011064,2025-03-31,Pro,12.99,Monthly,True
S004259,U011067,2025-11-24,Pro,14.99,Monthly,False
S004260,U011072,2025-02-21,Family,29.99,Monthly,True
S004261,U011076,2024-07-19,Pro,12.99,Annual,True
S004262,U011077,2024-11-12,Family,29.99,Monthly,True
S004263,U011079,2025-07-25,Pro,14.99,Monthly,True
S004264,U011083,2026-01-18,Pro,12.99,Annual,False
S004265,U011085,2025-06-05,Pro,14.99,Monthly,True
S004266,U011086,2025-03-26,Family,19.99,Monthly,False
S004267,U011087,2025-07-28,Pro,14.99,Monthly,False
S004268,U011088,2024-06-12,Pro,19.99,Monthly,True
S004269,U011090,2024-04-08,Pro,14.99,Monthly,True
S004270,U011091,2024-05-05,Family,19.99,Monthly,False
S004271,U011093,2025-01-09,Pro,14.99,Monthly,False
S004272,U011094,2025-04-02,Family,24.99,Monthly,False
S004273,U011095,2025-04-26,Pro,19.99,Annual,True
S004274,U011101,2025-05-17,Pro,12.99,Monthly,True
S004275,U011102,2024-02-21,Pro,14.99,Monthly,False
S004276,U011104,2025-11-19,Pro,12.99,Monthly,False
S004277,U011105,2026-01-18,Pro,12.99,Annual,True
S004278,U011109,2025-01-02,Pro,12.99,Annual,False
S004279,U011110,2025-03-20,Pro,19.99,Monthly,False
S004280,U011113,2024-02-17,Pro,14.99,Monthly,True
S004281,U011116,2024-05-09,Pro,12.99,Monthly,False
S004282,U011119,2024-12-24,Family,29.99,Annual,True
S004283,U011121,2025-05-04,Pro,12.99,Monthly,False
S004284,U011122,2025-06-14,Pro,14.99,Monthly,False
S004285,U011124,2024-03-27,Pro,12.99,Annual,True
S004286,U011126,2025-08-02,Family,24.99,Monthly,False
S004287,U011128,2024-10-05,Pro,14.99,Annual,True
S004288,U011132,2025-06-02,Family,29.99,Monthly,True
