user_id,signup_date,country,device_type,acquisition_channel,plan_interest
U011001,2025-06-14,France,Tablet,Email Campaign,Pro
U011002,2024-01-12,United States,Desktop,Facebook Ads,Pro
U011003,2024-06-24,Germany,Mobile,Referral,Free
U011004,2024-11-30,United Kingdom,Desktop,Paid Search,Free
U011005,2025-02-24,United States,Mobile,Referral,Free
U011006,2025-02-04,United Kingdom,Tablet,Direct,Family
U011007,2024-06-09,France,Tablet,Paid Search,Free
U011008,2024-04-23,Spain,Tablet,Email Campaign,Free
U011009,2024-05-12,United States,Desktop,Organic Search,Free
U011010,2025-07-03,United Kingdom,Desktop,Email Campaign,Free
U011011,2025-03-04,United Kingdom,Desktop,Facebook Ads,Free
U011012,2025-05-04,United Kingdom,Tablet,Referral,Free
U011013,2024-03-11,Germany,Desktop,Paid Search,Free
U011014,2025-02-02,United States,Mobile,Email Campaign,Free
U011015,2024-07-30,Spain,Desktop,Paid Search,Free
U011016,2024-05-13,France,Desktop,Email Campaign,Pro
U011017,2024-07-29,Canada,Desktop,Organic Search,Free
U011018,2024-11-13,Australia,Mobile,Email Campaign,Free
U011019,2025-03-18,Germany,Desktop,Email Campaign,Pro
U011020,2025-12-27,Germany,Desktop,Email Campaign,Free
U011021,2025-11-11,Canada,Desktop,Referral,Pro
U011022,2025-05-01,Spain,Desktop,Email Campaign,Family
U011023,2024-06-11,Germany,Mobile,Direct,Free
U011024,2025-09-10,Australia,Desktop,Organic Search,Family
U011025,2025-08-11,United States,Mobile,Paid Search,Family
U011026,2024-11-13,Netherlands,Tablet,Email Campaign,Free
U011027,2025-08-24,Germany,Mobile,Email Campaign,Free
U011028,2024-07-26,Canada,Desktop,Email Campaign,Free
U011029,2025-05-29,Germany,Desktop,Organic Search,Free
U011030,2025-12-02,Germany,Mobile,Email Campaign,Free
U011031,2025-04-14,Germany,Tablet,Email Campaign,Free
U011032,2024-10-09,Canada,Tablet,Email Campaign,Pro
U011033,2024-07-25,France,Desktop,Email Campaign,Pro
U011034,2024-01-08,United Kingdom,Desktop,Referral,Pro
U011035,2024-05-26,United Kingdom,Mobile,Email Campaign,Free
U011036,2025-04-01,Australia,Mobile,Organic Search,Free
U011037,2024-03-06,United Kingdom,Desktop,Email Campaign,Pro
U011038,2025-02-12,Canada,Mobile,Referral,Free
U011039,2025-09-11,France,Mobile,Referral,Family
U011040,2024-09-09,France,Mobile,Email Campaign,Free
U011041,2025-06-22,Spain,Desktop,Direct,Free
U011042,2024-12-02,United States,Desktop,Facebook Ads,Free
U011043,2025-08-05,Canada,Mobile,Facebook Ads,Free
U011044,2025-05-17,Netherlands,Desktop,Direct,Free
U011045,2025-04-16,Canada,Mobile,Organic Search,Free
U011046,2025-04-18,France,Desktop,Email Campaign,Free
U011047,2025-08-12,United States,Desktop,Email Campaign,Free
U011048,2024-02-10,United States,Tablet,Paid Search,Free
U011049,2024-04-03,United States,Tablet,Email Campaign,Pro
U011050,2024-10-21,United States,Mobile,Direct,Free
U011051,2025-10-23,United Kingdom,Tablet,Organic Search,Pro
U011052,2025-04-12,Germany,Mobile,Paid Search,Free
U011053,2024-12-21,France,Tablet,Email Campaign,Free
U011054,2025-12-18,United States,Mobile,Referral,Pro
U011055,2025-12-29,Germany,Mobile,Email Campaign,Free
U011056,2024-10-31,Spain,Mobile,Email Campaign,Free
U011057,2025-02-04,United Kingdom,Tablet,Direct,Family
U011058,2025-09-19,Spain,Tablet,Facebook Ads,Free
U011059,2024-06-28,Netherlands,Mobile,Email Campaign,Free
U011060,2025-03-01,Canada,Desktop,Email Campaign,Free
U011061,2024-09-12,United States,Desktop,Email Campaign,Pro
U011062,2024-07-02,Australia,Desktop,Referral,Free
U011063,2025-09-24,United States,Desktop,Paid Search,Free
U011064,2025-03-18,United States,Mobile,Email Campaign,Pro
U011065,2025-04-13,Canada,Mobile,Referral,Pro
U011066,2025-01-28,Netherlands,Desktop,Email Campaign,Free
U011067,2025-11-05,United States,Mobile,Email Campaign,Free
U011068,2024-07-06,United States,Mobile,Referral,Family
U011069,2025-12-16,Canada,Mobile,Paid Search,Free
U011070,2025-08-05,United Kingdom,Mobile,Organic Search,Free
U011071,2024-04-07,United Kingdom,Mobile,Organic Search,Free
U011072,2025-02-06,Netherlands,Mobile,Email Campaign,Pro
U011073,2025-12-16,Canada,Desktop,Paid Search,Free
U011074,2024-02-14,Australia,Mobile,Referral,Free
U011075,2024-09-02,Germany,Desktop,Email Campaign,Free
U011076,2024-06-10,United Kingdom,Desktop,Organic Search,Free
U011077,2024-10-07,United Kingdom,Mobile,Email Campaign,Free
U011078,2025-10-05,Germany,Tablet,Referral,Free
U011079,2025-07-04,Germany,Desktop,Organic Search,Free
U011080,2024-10-25,United States,Mobile,Paid Search,Family
U011081,2025-11-13,Canada,Mobile,Email Campaign,Free
U011082,2024-03-09,France,Tablet,Organic Search,Free
U011083,2025-12-15,United States,Mobile,Organic Search,Free
U011084,2024-08-10,Spain,Desktop,Email Campaign,Free
U011085,2025-05-20,United States,Desktop,Email Campaign,Pro
U011086,2025-02-25,United States,Desktop,Email Campaign,Pro
U011087,2025-07-20,United States,Mobile,Email Campaign,Free
U011088,2024-05-04,United States,Desktop,Email Campaign,Free
U011089,2025-01-12,Canada,Mobile,Direct,Free
U011090,2024-03-19,Australia,Mobile,Referral,Family
U011091,2024-04-17,Canada,Desktop,Referral,Free
U011092,2025-05-31,Australia,Tablet,Facebook Ads,Pro
U011093,2024-11-29,Netherlands,Desktop,Email Campaign,Free
U011094,2025-02-23,Netherlands,Desktop,Email Campaign,Free
U011095,2025-04-06,United States,Desktop,Email Campaign,Free
U011096,2024-06-17,France,Desktop,Email Campaign,Free
U011097,2024-09-15,United Kingdom,Desktop,Facebook Ads,Pro
U011098,2024-07-31,Netherlands,Desktop,Email Campaign,Free
U011099,2025-06-02,United States,Mobile,Paid Search,Pro
U011100,2024-02-15,Australia,Desktop,Direct,Family
U011101,2025-04-18,United States,Desktop,Organic Search,Pro
U011102,2024-01-28,Spain,Mobile,Direct,Pro
U011103,2024-03-15,United States,Tablet,Paid Search,Free
U011104,2025-10-16,Australia,Mobile,Email Campaign,Free
U011105,2025-12-12,Netherlands,Mobile,Email Campaign,Family
U011106,2025-11-22,United States,Mobile,Email Campaign,Free
U011107,2025-04-17,United States,Desktop,Email Campaign,Free
U011108,2025-01-25,United States,Desktop,Paid Search,Free
U011109,2024-12-17,United States,Tablet,Organic Search,Pro
U011110,2025-02-12,Netherlands,Mobile,Paid Search,Pro
U011111,2024-07-18,Germany,Desktop,Referral,Free
U011112,2025-02-10,United Kingdom,Mobile,Facebook Ads,Pro
U011113,2024-02-08,Australia,Desktop,Facebook Ads,Pro
U011114,2024-01-11,France,Desktop,Email Campaign,Family
U011115,2024-09-13,France,Desktop,Referral,Free
U011116,2024-04-27,Germany,Desktop,Referral,Free
U011117,2025-12-27,United States,Tablet,Email Campaign,Pro
U011118,2024-05-19,Germany,Desktop,Email Campaign,Free
U011119,2024-11-30,France,Desktop,Email Campaign,Family
U011120,2025-11-17,United States,Desktop,Direct,Pro
U011121,2025-04-20,United States,Tablet,Organic Search,Pro
U011122,2025-05-11,United States,Desktop,Email Campaign,Pro
U011123,2025-04-17,Australia,Desktop,Direct,Free
U011124,2024-03-10,United States,Desktop,Organic Search,Family
U011125,2024-03-25,United States,Mobile,Email Campaign,Free
U011126,2025-07-15,Australia,Desktop,Email Campaign,Family
U011127,2025-11-03,Australia,Mobile,Paid Search,Free
U011128,2024-09-05,France,Desktop,Email Campaign,Pro
U011129,2025-12-31,United Kingdom,Desktop,Paid Search,Free
U011130,2025-03-24,United States,Mobile,Email Campaign,Free
U011131,2024-05-23,France,Mobile,Referral,Family
U011132,2025-04-27,United States,Desktop,Email Campaign,Free
U011133,2024-10-12,Germany,Mobile,Email Campaign,Free
U011134,2024-06-14,Germany,Desktop,Email Campaign,Free
U011135,2024-06-23,Spain,Mobile,Paid Search,Free
U011136,2024-01-19,United Kingdom,Desktop,Email Campaign,Free
U011137,2025-09-13,United States,Tablet,Referral,Free
U011138,2024-04-12,United States,Mobile,Facebook Ads,Pro
U011139,2024-06-30,Germany,Tablet,Organic Search,Pro
U011140,2024-10-28,Canada,Desktop,Organic Search,Free
U011141,2024-05-07,Australia,Mobile,Email Campaign,Pro
U011142,2025-07-01,United States,Desktop,Organic Search,Free
U011143,2025-02-04,Canada,Mobile,Email Campaign,Free
U011144,2024-06-21,Germany,Mobile,Paid Search,Free
U011145,2024-03-20,Germany,Desktop,Email Campaign,Free
U011146,2025-11-18,Canada,Tablet,Organic Search,Pro
U011147,2024-01-12,United Kingdom,Desktop,Email Campaign,Free
U011148,2025-11-24,United Kingdom,Desktop,Paid Search,Free
U011149,2024-10-06,Germany,Desktop,Email Campaign,Free
U011150,2024-06-06,United States,Desktop,Email Campaign,Free
U011151,2025-03-27,Australia,Mobile,Paid Search,Free
U011152,2025-01-01,Germany,Mobile,Paid Search,Free
U011153,2024-07-01,Canada,Mobile,Email Campaign,Pro
U011154,2024-08-09,United States,Desktop,Organic Search,Free
U011155,2024-02-05,Canada,Desktop,Email Campaign,Pro
U011156,2025-11-22,Spain,Mobile,Referral,Free
U011157,2025-06-29,Canada,Desktop,Organic Search,Free
U011158,2024-08-09,United Kingdom,Desktop,Email Campaign,Pro
U011159,2025-03-28,Canada,Desktop,Paid Search,Pro
U011160,2025-12-14,Netherlands,Mobile,Email Campaign,Family
U011161,2024-02-18,Germany,Desktop,Direct,Family
U011162,2025-10-12,United Kingdom,Mobile,Email Campaign,Free
U011163,2025-06-19,France,Desktop,Email Campaign,Pro
U011164,2025-10-18,Canada,Desktop,Organic Search,Pro
U011165,2025-11-09,United Kingdom,Desktop,Organic Search,Free
U011166,2025-11-06,United States,Mobile,Email Campaign,Free
U011167,2024-04-15,Canada,Desktop,Direct,Free
U011168,2025-02-03,Canada,Tablet,Referral,Free
U011169,2025-12-07,United Kingdom,Tablet,Email Campaign,Family
U011170,2024-11-11,United States,Mobile,Email Campaign,Family
U011171,2025-03-30,United Kingdom,Desktop,Email Campaign,Free
U011172,2024-02-23,Germany,Desktop,Organic Search,Free
U011173,2025-09-04,Spain,Desktop,Facebook Ads,Pro
U011174,2024-01-05,Australia,Mobile,Email Campaign,Family
U011175,2024-02-19,Netherlands,Tablet,Email Campaign,Pro
U011176,2025-01-21,Spain,Tablet,Email Campaign,Pro
U011177,2024-07-25,United States,Tablet,Referral,Free
U011178,2024-09-12,Netherlands,Desktop,Paid Search,Free
U011179,2025-01-18,United States,Desktop,Direct,Pro
U011180,2024-09-01,Germany,Mobile,Email Campaign,Free
U011181,2024-07-23,Spain,Desktop,Email Campaign,Free
U011182,2024-04-03,Australia,Desktop,Direct,Free
U011183,2024-01-17,France,Desktop,Facebook Ads,Free
U011184,2025-03-07,United States,Mobile,Paid Search,Pro
U011185,2024-01-29,Germany,Desktop,Paid Search,Family
U011186,2024-01-15,France,Desktop,Email Campaign,Pro
U011187,2024-12-11,United Kingdom,Mobile,Facebook Ads,Free
U011188,2024-07-15,Germany,Mobile,Referral,Free
U011189,2025-11-27,United Kingdom,Desktop,Facebook Ads,Free
U011190,2025-11-16,United States,Mobile,Paid Search,Pro
U011191,2024-03-05,Germany,Mobile,Email Campaign,Free
U011192,2024-08-13,Spain,Desktop,Organic Search,Family
U011193,2024-04-08,United States,Desktop,Organic Search,Free
U011194,2025-11-11,Canada,Desktop,Direct,Free
U011195,2024-06-20,United Kingdom,Mobile,Direct,Free
U011196,2024-06-20,Canada,Desktop,Organic Search,Family
U011197,2024-02-15,Netherlands,Mobile,Email Campaign,Free
U011198,2025-03-01,France,Desktop,Email Campaign,Free
U011199,2025-06-08,Australia,Mobile,Organic Search,Free
U011200,2024-04-20,United States,Mobile,Direct,Free
U011201,2024-11-30,Australia,Tablet,Email Campaign,Free
U011202,2024-11-26,Spain,Tablet,Direct,Free
U011203,2025-07-29,Canada,Tablet,Email Campaign,Free
U011204,2025-10-03,United States,Mobile,Referral,Pro
U011205,2024-07-13,United States,Desktop,Facebook Ads,Free
U011206,2025-10-01,France,Desktop,Email Campaign,Pro
U011207,2024-07-31,United States,Tablet,Email Campaign,Pro
U011208,2025-07-08,Canada,Desktop,Referral,Free
U011209,2025-02-08,Germany,Mobile,Email Campaign,Free
U011210,2025-03-14,United States,Desktop,Paid Search,Pro
U011211,2024-05-03,Spain,Desktop,Organic Search,Free
U011212,2024-08-25,Spain,Tablet,Facebook Ads,Pro
U011213,2024-08-06,Canada,Desktop,Email Campaign,Free
U011214,2024-04-18,Australia,Mobile,Paid Search,Family
U011215,2024-12-31,United Kingdom,Tablet,Paid Search,Pro
U011216,2024-11-27,Germany,Tablet,Paid Search,Free
U011217,2024-06-26,France,Tablet,Facebook Ads,Free
U011218,2024-01-16,Germany,Desktop,Email Campaign,Free
U011219,2025-02-15,Spain,Mobile,Paid Search,Free
U011220,2025-10-31,Canada,Desktop,Organic Search,Free
U011221,2024-11-19,Netherlands,Desktop,Email Campaign,Free
U011222,2024-01-13,Germany,Mobile,Referral,Family
U011223,2025-02-02,Germany,Desktop,Direct,Pro
U011224,2024-08-05,Netherlands,Tablet,Referral,Free
U011225,2025-04-14,Germany,Tablet,Email Campaign,Family
U011226,2024-08-13,United States,Mobile,Paid Search,Free
U011227,2024-03-08,United States,Desktop,Referral,Free
U011228,2025-11-04,United Kingdom,Desktop,Email Campaign,Free
U011229,2024-10-12,Spain,Desktop,Email Campaign,Free
U011230,2025-10-27,United States,Mobile,Email Campaign,Free
U011231,2025-09-30,United States,Tablet,Organic Search,Free
U011232,2025-01-12,Australia,Mobile,Facebook Ads,Family
U011233,2024-02-14,France,Desktop,Email Campaign,Free
U011234,2024-03-09,France,Tablet,Organic Search,Pro
U011235,2024-08-11,Germany,Desktop,Email Campaign,Pro
U011236,2025-02-24,Canada,Tablet,Direct,Free
U011237,2024-11-04,Germany,Desktop,Paid Search,Free
U011238,2025-09-05,Spain,Mobile,Email Campaign,Free
U011239,2025-05-26,United Kingdom,Mobile,Email Campaign,Free
U011240,2024-04-14,United Kingdom,Desktop,Email Campaign,Pro
U011241,2025-12-30,United Kingdom,Desktop,Paid Search,Free
U011242,2025-07-03,United States,Desktop,Referral,Free
U011243,2025-08-05,France,Desktop,Email Campaign,Family
U011244,2024-06-24,Germany,Desktop,Paid Search,Free
U011245,2024-09-14,United Kingdom,Mobile,Direct,Free
U011246,2024-04-07,Netherlands,Desktop,Paid Search,Pro
U011247,2025-09-06,United States,Mobile,Email Campaign,Pro
U011248,2024-11-28,United States,Mobile,Referral,Family
U011249,2025-10-08,Australia,Desktop,Email Campaign,Free
U011250,2025-12-14,United Kingdom,Desktop,Paid Search,Pro
U011251,2025-02-01,United Kingdom,Mobile,Email Campaign,Pro
U011252,2025-11-25,United Kingdom,Mobile,Direct,Pro
U011253,2025-12-11,United States,Mobile,Email Campaign,Pro
U011254,2024-05-16,Australia,Desktop,Facebook Ads,Free
U011255,2024-12-06,United Kingdom,Desktop,Paid Search,Pro
U011256,2024-06-28,Canada,Desktop,Organic Search,Free
U011257,2025-10-12,Germany,Mobile,Organic Search,Pro
U011258,2025-12-05,United States,Tablet,Email Campaign,Family
U011259,2024-11-21,United States,Mobile,Paid Search,Free
U011260,2025-11-13,United States,Mobile,Email Campaign,Free
U011261,2025-05-08,Canada,Mobile,Paid Search,Pro
U011262,2024-03-10,Australia,Mobile,Email Campaign,Family
U011263,2024-12-09,Germany,Tablet,Organic Search,Free
U011264,2024-01-19,United States,Desktop,Paid Search,Free
U011265,2025-09-15,United States,Desktop,Organic Search,Pro
U011266,2025-08-22,United States,Desktop,Organic Search,Free
U011267,2025-04-04,Canada,Mobile,Email Campaign,Free
U011268,2025-01-26,United States,Desktop,Email Campaign,Pro
U011269,2025-06-07,Canada,Desktop,Facebook Ads,Free
U011270,2025-10-17,Netherlands,Desktop,Referral,Family
U011271,2024-08-26,Netherlands,Desktop,Organic Search,Pro
U011272,2025-05-30,France,Mobile,Organic Search,Pro
U011273,2025-08-24,Netherlands,Tablet,Facebook Ads,Free
U011274,2025-12-22,United States,Tablet,Paid Search,Free
U011275,2024-01-14,United States,Mobile,Email Campaign,Pro
U011276,2024-08-26,France,Tablet,Organic Search,Pro
U011277,2024-01-22,Germany,Desktop,Organic Search,Free
U011278,2025-09-23,United Kingdom,Desktop,Referral,Free
U011279,2024-05-07,United States,Tablet,Email Campaign,Family
U011280,2024-11-12,Spain,Mobile,Email Campaign,Pro
U011281,2024-08-30,United Kingdom,Desktop,Paid Search,Pro
U011282,2025-03-14,Spain,Desktop,Organic Search,Free
U011283,2024-09-06,Spain,Mobile,Referral,Free
U011284,2025-09-26,France,Tablet,Email Campaign,Free
U011285,2024-03-22,Germany,Desktop,Direct,Free
U011286,2024-03-02,United States,Mobile,Referral,Family
U011287,2024-05-20,United States,Desktop,Email Campaign,Pro
U011288,2025-01-18,France,Tablet,Referral,Free
U011289,2025-05-25,Canada,Mobile,Facebook Ads,Pro
U011290,2024-10-30,France,Desktop,Facebook Ads,Free
U011291,2024-07-25,United States,Tablet,Paid Search,Free
U011292,2024-06-04,Spain,Mobile,Email Campaign,Free
U011293,2025-01-19,Canada,Mobile,Referral,Pro
U011294,2024-07-28,United Kingdom,Tablet,Direct,Family
U011295,2025-10-19,United States,Tablet,Email Campaign,Free
U011296,2024-02-08,Germany,Tablet,Referral,Free
U011297,2024-08-31,Netherlands,Desktop,Facebook Ads,Pro
U011298,2025-09-04,United States,Mobile,Email Campaign,Free
U011299,2025-03-30,United States,Mobile,Email Campaign,Free
U011300,2024-12-02,United Kingdom,Desktop,Email Campaign,Pro
U011301,2024-05-17,United States,Mobile,Email Campaign,Free
U011302,2024-10-11,Netherlands,Tablet,Email Campaign,Free
U011303,2024-11-21,United Kingdom,Tablet,Organic Search,Free
U011304,2025-10-21,Germany,Mobile,Facebook Ads,Family
U011305,2024-02-10,United Kingdom,Mobile,Direct,Free
U011306,2025-06-17,United States,Tablet,Direct,Free
U011307,2025-02-28,Netherlands,Desktop,Email Campaign,Free
U011308,2025-10-25,Netherlands,Desktop,Email Campaign,Pro
U011309,2024-10-22,United Kingdom,Desktop,Organic Search,Family
U011310,2024-01-25,United States,Mobile,Paid Search,Family
U011311,2024-08-22,France,Desktop,Email Campaign,Family
U011312,2024-12-05,France,Desktop,Facebook Ads,Free
U011313,2024-12-16,United States,Mobile,Email Campaign,Pro
U011314,2024-09-05,Netherlands,Desktop,Email Campaign,Free
U011315,2024-07-29,Germany,Mobile,Organic Search,Free
U011316,2025-07-06,Germany,Desktop,Direct,Free
U011317,2024-02-25,Canada,Tablet,Email Campaign,Family
U011318,2025-11-11,Australia,Mobile,Email Campaign,Pro
U011319,2024-09-11,Netherlands,Desktop,Email Campaign,Family
U011320,2025-12-04,France,Desktop,Direct,Pro
U011321,2025-12-13,Netherlands,Mobile,Paid Search,Family
U011322,2024-08-15,Netherlands,Desktop,Email Campaign,Free
U011323,2025-09-14,United Kingdom,Tablet,Email Campaign,Free
U011324,2025-01-25,United States,Desktop,Email Campaign,Family
U011325,2025-06-17,Germany,Desktop,Facebook Ads,Family
U011326,2024-11-25,United Kingdom,Mobile,Email Campaign,Free
U011327,2024-07-06,United Kingdom,Desktop,Email Campaign,Pro
U011328,2025-03-28,France,Desktop,Referral,Free
U011329,2025-10-06,United States,Mobile,Email Campaign,Pro
U011330,2024-01-07,Netherlands,Mobile,Email Campaign,Pro
